Temperature,Humidity,Wind Speed,Month
27.850,0.720,7.825,6
30.072,0.620,9.676,6
31.222,0.510,8.114,6
32.289,0.450,4.943,6
32.872,0.400,7.953,6
33.933,0.380,3.526,6
33.983,0.440,8.211,6
34.006,0.440,8.243,6
33.078,0.390,8.275,6
32.311,0.450,11.093,6
31.267,0.510,7.873,6
29.344,0.600,7.986,6
25.178,0.840,4.492,6
24.561,0.820,3.027,6
24.300,0.820,3.236,6
22.894,0.870,6.440,6
21.972,0.920,1.868,6
21.678,0.890,3.300,6
23.239,0.860,19.964,6
23.150,0.840,17.420,6
22.150,0.890,11.995,6
21.117,0.790,9.837,6
22.156,0.760,9.628,6
23.083,0.770,9.322,6
24.978,0.690,13.830,6
27.150,0.610,9.032,6
27.889,0.620,3.687,6
28.911,0.630,9.209,6
31.111,0.580,10.578,6
31.189,0.500,8.050,6
32.150,0.490,9.322,6
32.194,0.490,7.648,6
31.378,0.500,7.551,6
31.128,0.520,3.107,6
28.906,0.590,7.744,6
28.033,0.620,4.782,6
25.039,0.740,7.970,6
24.906,0.770,3.220,6
23.494,0.840,3.784,6
22.200,0.870,6.440,6
20.650,0.930,3.735,6
19.850,0.900,12.526,6
20.511,0.970,6.134,6
19.978,0.970,3.349,6
20.178,0.930,4.138,6
21.067,0.930,5.120,6
23.772,0.840,9.563,6
26.922,0.700,7.744,6
27.756,0.670,9.612,6
28.883,0.560,8.082,6
30.050,0.550,4.943,6
31.083,0.460,5.088,6
31.061,0.460,14.136,6
28.617,0.580,6.875,6
21.022,0.740,23.297,6
20.072,0.870,19.401,6
21.922,0.780,6.118,6
23.744,0.700,4.266,6
24.856,0.740,5.104,6
22.344,0.760,8.742,6
20.050,0.920,7.696,6
20.578,0.890,9.724,6
20.289,0.920,7.615,6
11.067,0.930,13.846,6
10.533,0.930,13.846,6
11.406,0.960,10.272,6
10.050,0.930,13.959,6
10.050,0.930,14.104,6
9.978,0.930,13.073,6
10.050,0.930,10.964,6
11.044,0.870,7.905,6
11.033,0.820,0.821,6
12.178,0.810,2.528,6
12.756,0.770,10.948,6
13.839,0.730,9.676,6
15.000,0.720,10.884,6
15.094,0.770,9.821,6
14.800,0.730,2.157,6
14.033,0.820,0.403,6
12.989,0.940,9.660,6
12.889,0.920,12.912,6
12.389,0.920,10.819,6
12.367,0.930,9.418,6
12.317,0.930,11.608,6
12.200,0.930,3.397,6
11.717,0.930,6.408,6
11.733,0.930,6.070,6
19.950,0.960,10.835,6
19.861,0.900,13.363,6
16.744,0.890,6.859,6
18.311,0.930,6.166,6
18.772,0.900,9.789,6
17.989,0.960,6.875,6
19.861,0.870,12.526,6
19.933,0.930,11.206,6
20.894,0.870,16.519,6
22.567,0.800,24.343,6
23.728,0.750,16.036,6
25.739,0.660,22.540,6
22.617,0.740,9.773,6
19.906,0.870,22.975,6
21.378,0.790,14.683,6
18.961,0.900,19.433,6
17.994,0.960,15.214,6
18.500,0.960,18.934,6
21.389,0.850,15.537,6
21.294,0.860,8.533,6
21.183,0.860,4.444,6
19.950,0.860,12.767,6
19.350,0.870,10.948,6
18.406,0.900,6.971,6
11.689,0.960,6.215,6
11.689,0.930,10.690,6
10.272,0.930,10.674,6
11.694,0.960,6.150,6
11.694,0.960,3.188,6
11.739,0.960,3.848,6
12.222,0.930,4.669,6
12.250,1.000,3.526,6
12.661,0.960,5.232,6
12.828,0.950,5.458,6
12.828,0.950,13.234,6
13.789,0.900,14.345,6
12.828,0.960,18.080,6
12.828,0.960,16.132,6
12.400,0.930,15.021,6
12.828,0.960,15.504,6
12.778,0.900,17.130,6
12.811,0.900,11.125,6
12.778,0.900,12.558,6
12.750,0.900,12.800,6
12.206,0.870,10.980,6
11.183,0.930,9.386,6
11.161,0.960,10.803,6
11.189,0.930,6.553,6
11.111,0.930,6.778,6
11.083,0.920,6.955,6
8.344,0.890,6.971,6
8.911,0.880,14.248,6
8.333,0.890,14.265,6
8.406,0.890,16.084,6
7.778,0.890,21.558,6
9.978,0.830,23.683,6
12.089,0.740,19.867,6
12.828,0.690,23.683,6
14.956,0.620,23.764,6
15.017,0.610,22.524,6
14.094,0.630,22.556,6
17.172,0.540,20.737,6
15.322,0.630,12.204,6
15.183,0.590,23.892,6
16.250,0.570,17.807,6
17.361,0.510,17.324,6
17.267,0.510,16.197,6
16.178,0.550,12.832,6
13.294,0.680,9.129,6
11.206,0.800,9.515,6
11.667,0.770,6.247,6
10.194,0.800,6.456,6
8.450,0.860,3.268,6
7.967,0.890,3.268,6
10.317,0.950,12.510,6
6.811,0.930,3.365,6
5.678,0.930,3.236,6
6.078,0.920,3.735,6
7.767,0.960,3.365,6
12.094,0.860,3.574,6
13.922,0.720,7.245,6
16.117,0.580,3.655,6
17.222,0.540,3.719,6
17.811,0.510,2.399,6
17.850,0.510,6.955,6
18.889,0.470,4.669,6
18.900,0.530,3.494,6
19.861,0.490,3.204,6
18.794,0.490,2.785,6
17.817,0.510,7.036,6
17.067,0.630,4.106,6
15.911,0.680,6.826,6
14.061,0.720,17.452,6
12.761,0.780,21.091,6
12.689,0.810,19.062,6
12.167,0.840,15.665,6
11.600,0.900,13.121,6
11.089,0.930,14.104,6
12.383,0.900,15.810,6
10.578,0.930,13.814,6
10.556,0.960,16.841,6
10.589,0.930,16.325,6
11.117,0.930,12.365,6
11.117,0.930,4.927,6
12.106,0.930,13.154,6
12.711,0.900,15.343,6
12.783,0.950,12.445,6
13.889,0.880,10.900,6
15.028,0.820,12.397,6
15.072,0.720,12.268,6
15.828,0.740,9.016,6
16.022,0.730,7.181,6
15.028,0.780,12.429,6
15.500,0.730,13.395,6
14.917,0.730,16.132,6
14.867,0.780,15.794,6
13.911,0.830,11.705,6
13.750,0.780,10.932,6
13.217,0.810,10.948,6
13.156,0.850,7.003,6
12.661,0.860,11.061,6
12.150,0.900,14.152,6
12.700,0.840,11.028,6
12.589,0.830,17.082,6
12.522,0.800,16.905,6
12.022,0.810,14.007,6
12.039,0.730,16.969,6
12.111,0.720,15.746,6
12.172,0.730,15.247,6
12.844,0.710,14.635,6
13.056,0.750,13.089,6
12.728,0.820,15.681,6
13.189,0.870,14.764,6
13.217,0.870,16.052,6
13.628,0.840,15.730,6
14.278,0.800,14.297,6
15.344,0.650,15.907,6
15.994,0.630,11.399,6
16.361,0.610,15.392,6
15.294,0.660,10.819,6
13.539,0.770,8.565,6
12.894,0.820,7.680,6
12.711,0.800,6.440,6
14.500,0.660,12.461,6
13.011,0.760,3.429,6
12.550,0.810,11.093,6
10.956,0.850,2.624,6
12.039,0.860,6.360,6
12.039,0.840,5.538,6
12.044,0.810,11.173,6
12.667,0.730,10.030,6
12.806,0.720,12.526,6
13.878,0.680,12.365,6
16.117,0.670,12.639,6
17.228,0.580,11.173,6
17.411,0.580,12.075,6
17.939,0.560,10.884,6
19.978,0.520,11.978,6
19.106,0.500,12.880,6
20.072,0.440,5.683,6
20.117,0.400,8.050,6
20.983,0.450,8.082,6
20.139,0.450,7.728,6
18.961,0.550,7.728,6
17.572,0.600,2.914,6
13.144,0.810,3.268,6
12.944,0.850,3.204,6
12.006,0.890,4.106,6
-4.906,0.910,10.417,2
-4.894,0.920,5.587,3
-5.483,0.920,6.424,3
-5.461,0.920,6.585,3
-5.433,0.920,5.329,3
-7.039,0.960,9.579,3
-7.567,0.920,9.724,3
-6.950,0.960,9.113,3
-5.967,0.880,14.168,3
-4.744,0.840,14.522,3
-2.661,0.840,13.604,3
-0.922,0.800,13.025,3
0.211,0.740,16.020,3
1.261,0.680,20.721,3
2.433,0.680,20.431,3
2.433,0.670,20.334,3
2.411,0.670,21.107,3
1.300,0.740,13.959,3
-0.906,0.870,12.655,3
-0.889,0.870,13.492,3
-2.061,0.950,11.190,3
-1.622,0.850,11.077,3
-2.533,0.880,10.658,3
-2.661,0.850,9.386,3
2.267,0.800,17.163,3
3.956,0.950,8.775,3
2.294,0.820,17.436,3
2.267,0.850,19.835,3
2.717,0.830,16.760,3
2.800,0.820,17.243,3
2.828,0.820,16.986,3
2.800,0.830,8.453,3
3.867,0.820,17.291,3
4.028,0.820,12.526,3
4.061,0.820,11.640,3
5.050,0.770,13.653,3
6.139,0.790,10.642,3
6.333,0.850,8.581,3
6.206,0.860,10.449,3
6.183,0.870,4.878,3
5.417,0.920,3.832,3
5.044,0.930,7.744,3
5.022,0.930,9.048,3
5.961,0.880,9.676,3
4.972,0.930,10.030,3
4.950,1.000,7.889,3
4.972,0.960,3.011,3
4.906,0.960,5.506,3
4.350,0.960,3.880,3
2.039,0.930,5.764,3
3.839,0.960,14.265,3
3.839,0.960,14.152,3
3.878,0.930,13.717,3
2.800,1.000,12.783,3
3.817,0.920,15.826,3
3.861,0.900,11.640,3
3.889,0.890,17.291,3
4.972,0.860,15.939,3
5.967,0.860,16.277,3
6.172,0.850,15.231,3
7.267,0.790,13.492,3
7.394,0.720,8.823,3
7.872,0.710,9.209,3
7.822,0.670,7.953,3
7.872,0.690,10.803,3
7.289,0.720,0.837,3
5.117,0.810,9.225,3
4.128,0.820,8.549,3
2.872,0.890,3.623,3
2.756,0.890,3.027,3
1.978,0.920,6.134,3
2.133,0.890,6.601,3
1.594,0.920,3.542,3
0.494,0.740,36.273,3
0.900,0.920,6.311,3
0.994,0.920,11.093,3
0.761,0.920,6.021,3
1.089,0.920,8.018,3
0.050,1.000,12.526,3
1.117,0.920,12.397,3
2.111,0.920,20.366,3
2.739,0.890,20.624,3
3.939,0.820,22.669,3
5.956,0.760,28.368,3
7.022,0.710,33.102,3
7.017,0.700,34.374,3
5.956,0.660,36.950,3
4.939,0.750,36.177,3
4.989,0.650,34.486,3
3.850,0.760,28.706,3
3.778,0.700,29.544,3
2.778,0.750,27.950,3
2.156,0.720,33.601,3
1.578,0.720,28.980,3
-0.306,0.790,39.332,3
0.511,0.660,45.531,3
0.028,0.720,42.633,3
-1.294,0.890,20.350,3
-0.044,0.720,39.429,3
-0.067,0.690,44.887,3
-1.556,0.880,39.364,3
-1.644,0.870,42.472,3
-2.150,0.950,43.856,3
-2.172,0.900,37.481,3
-2.200,0.890,38.077,3
-2.178,0.960,36.628,3
-2.106,0.960,34.663,3
-2.156,0.960,37.932,3
-2.106,0.960,34.792,3
-1.911,0.950,29.415,3
-1.044,0.920,30.558,3
-0.994,0.920,28.755,3
-1.078,0.930,32.345,3
-1.017,0.920,25.390,3
-2.039,0.960,22.266,3
-1.906,0.960,22.395,3
-1.017,0.920,25.438,3
-1.578,0.960,25.197,3
-1.072,0.890,29.028,3
-1.067,0.880,25.261,3
-1.528,0.880,20.624,3
-0.228,0.900,11.270,3
-1.572,0.920,20.592,3
-1.572,0.880,19.223,3
-1.606,0.890,22.411,3
-2.106,0.960,17.050,3
-2.106,0.960,20.206,3
-1.122,0.890,15.343,3
-1.083,0.880,17.291,3
-1.061,0.880,17.163,3
-0.050,0.840,14.361,3
-0.017,0.830,15.649,3
0.450,0.770,15.247,3
0.933,0.740,14.893,3
1.094,0.850,15.858,3
1.094,0.850,12.848,3
1.022,0.850,13.250,3
1.117,0.780,14.007,3
1.094,0.790,14.168,3
0.061,0.860,13.299,3
0.072,0.850,12.687,3
0.533,0.850,11.173,3
0.417,0.860,10.095,3
-0.022,0.890,6.182,3
0.489,0.850,10.835,3
0.022,0.910,3.864,3
-0.022,0.910,6.247,3
-0.072,0.890,6.311,3
-0.561,0.880,9.644,3
-1.111,0.880,9.306,3
-1.111,0.880,9.161,3
-0.989,0.890,4.717,3
0.028,0.820,7.728,3
2.067,0.700,4.894,3
2.000,0.710,4.621,3
3.711,0.630,2.061,3
3.733,0.630,0.886,3
2.628,0.700,2.286,3
2.733,0.680,7.744,3
2.806,0.700,7.857,3
2.628,0.700,5.377,3
2.244,0.720,3.429,3
2.200,0.720,3.333,3
2.106,0.800,3.816,3
1.089,0.850,7.390,3
1.089,0.850,6.247,3
0.617,0.900,3.510,3
0.606,0.890,3.590,3
0.606,0.890,3.252,3
1.878,0.900,3.655,3
0.094,0.910,3.300,3
0.072,0.920,2.979,3
0.011,0.930,5.571,3
-0.022,0.920,0.000,3
0.028,0.920,0.000,3
0.117,0.920,3.252,3
1.183,0.850,1.610,3
2.250,0.790,1.111,3
2.672,0.780,3.413,3
3.939,0.700,4.669,3
3.939,0.700,4.701,3
4.922,0.700,7.325,3
6.044,0.650,7.599,3
7.083,0.610,1.996,3
5.011,0.650,3.300,3
4.978,0.700,3.462,3
3.939,0.810,3.172,3
3.856,0.820,6.649,3
2.850,0.880,4.766,3
3.333,0.820,3.462,3
2.867,0.860,3.478,3
2.828,0.890,6.488,3
2.778,0.850,3.558,3
2.272,0.890,5.506,3
1.711,0.920,6.118,3
1.206,0.920,3.558,3
1.733,0.900,2.866,3
1.183,0.920,7.197,3
1.161,0.990,4.428,3
2.150,0.930,4.508,3
2.711,0.890,7.937,3
2.756,0.890,1.964,3
4.033,0.860,5.458,3
4.861,0.770,4.733,3
5.900,0.710,10.707,3
6.122,0.690,10.642,3
5.994,0.710,8.098,3
5.994,0.710,11.077,3
5.072,0.800,13.782,3
4.928,0.820,12.622,3
3.861,0.880,15.472,3
3.894,0.830,12.059,3
2.800,0.890,12.220,3
2.800,0.890,10.739,3
1.811,0.920,6.215,3
2.244,0.920,6.617,3
2.222,0.920,10.884,3
2.161,0.920,2.785,3
1.689,0.920,6.408,3
1.183,0.950,3.317,3
1.206,0.920,5.877,3
1.133,0.920,4.814,3
1.161,0.920,4.524,3
2.039,0.930,2.141,3
2.756,0.890,4.637,3
3.844,0.820,7.229,3
4.961,0.710,4.122,3
5.000,0.700,7.422,3
5.022,0.700,4.621,3
5.100,0.700,3.832,3
5.117,0.700,3.510,3
5.117,0.700,4.733,3
5.172,0.740,7.148,3
5.022,0.750,3.252,3
3.983,0.810,1.690,3
3.156,0.870,3.542,3
2.872,0.880,3.091,3
3.333,0.880,3.204,3
2.783,0.890,3.510,3
2.644,0.890,6.440,3
2.094,0.920,3.429,3
0.306,0.950,6.021,3
2.050,0.890,3.091,3
1.517,0.920,3.204,3
1.578,0.920,5.925,3
1.472,0.920,3.365,3
0.939,0.920,1.835,3
2.017,0.870,3.317,3
2.622,0.890,1.948,3
4.883,0.820,5.232,3
5.928,0.630,5.039,3
7.222,0.600,9.225,3
7.244,0.550,12.381,3
7.406,0.590,11.141,3
7.311,0.590,12.542,3
7.872,0.570,14.071,3
7.311,0.630,12.043,3
7.267,0.640,9.708,3
5.067,0.750,10.819,3
4.061,0.810,9.080,3
2.267,0.850,11.125,3
1.689,0.880,6.714,3
1.411,0.910,6.392,3
0.094,0.920,6.601,3
-3.217,0.880,8.227,3
-3.594,0.890,9.467,3
-3.889,0.880,6.038,3
-3.961,0.930,3.156,3
-3.511,0.930,6.038,3
-4.050,0.930,7.599,3
-5.072,0.930,9.660,3
-4.011,0.860,4.991,3
-3.817,0.850,2.801,3
-2.150,0.760,1.481,3
0.056,0.770,4.460,3
1.139,0.750,9.338,3
2.200,0.700,10.980,3
2.178,0.730,8.436,3
1.139,0.780,14.393,3
1.117,0.780,14.248,3
-0.806,0.980,16.905,3
-0.944,0.980,15.440,3
-0.944,0.980,15.408,3
-0.939,0.920,13.669,3
-1.039,0.910,19.384,3
-1.594,0.950,10.916,3
-2.472,0.950,10.610,3
-3.239,0.950,6.633,3
1.067,0.890,6.521,3
2.189,0.870,9.563,3
-0.017,0.920,6.456,3
-0.550,0.960,6.537,3
-0.828,0.960,6.504,3
-1.083,0.920,8.050,3
-1.178,0.930,9.467,3
0.078,0.920,7.535,3
2.850,0.890,12.300,3
6.183,0.780,9.660,3
8.839,0.650,8.614,3
11.161,0.540,12.655,3
12.267,0.510,17.420,3
12.717,0.530,19.433,3
12.894,0.480,21.783,3
12.917,0.480,20.383,3
12.917,0.490,15.762,3
11.317,0.550,12.494,3
8.100,0.690,9.048,3
7.467,0.720,9.724,3
6.106,0.760,9.097,3
4.883,0.790,10.546,3
4.922,0.800,6.569,3
3.239,0.820,11.061,3
2.056,0.890,10.578,3
7.922,0.860,6.360,3
2.167,0.850,10.690,3
1.267,0.880,10.433,3
2.033,0.890,6.762,3
1.250,0.850,9.177,3
1.250,0.850,10.884,3
4.033,0.890,9.241,3
7.178,0.790,15.553,3
8.933,0.760,17.388,3
11.000,0.740,23.232,3
12.261,0.600,27.998,3
13.906,0.580,21.928,3
14.878,0.430,20.721,3
16.083,0.390,17.710,3
15.067,0.330,17.501,3
14.961,0.400,9.821,3
13.911,0.510,12.477,3
11.267,0.650,8.984,3
10.283,0.750,10.223,3
10.017,0.760,9.097,3
10.044,0.790,10.755,3
9.106,0.850,6.472,3
8.983,0.860,6.682,3
8.911,0.860,11.093,3
9.394,0.860,10.980,3
8.400,0.890,6.617,3
8.867,0.860,6.504,3
8.867,0.870,11.093,3
8.800,0.830,11.077,3
7.806,0.890,11.222,3
9.711,0.840,9.322,3
10.972,0.780,12.864,3
12.661,0.770,12.848,3
12.739,0.770,11.705,3
12.756,0.770,26.130,3
12.250,0.800,14.216,3
12.739,0.840,11.206,3
13.800,0.780,9.451,3
13.917,0.770,9.435,3
13.811,0.780,3.623,3
12.806,0.890,0.676,3
12.200,0.860,4.540,3
11.256,0.920,6.923,3
10.994,0.930,2.914,3
10.439,0.930,2.866,3
9.950,0.950,10.272,3
9.417,0.950,6.923,3
9.906,0.920,14.635,3
2.067,0.630,21.912,3
8.794,0.860,7.197,3
8.239,0.930,11.978,3
8.289,0.950,16.631,3
7.083,0.990,26.742,3
6.039,0.930,28.384,3
5.278,0.930,24.424,3
5.094,0.850,32.747,3
5.139,0.850,27.209,3
5.072,0.830,27.483,3
6.256,0.750,29.704,3
7.367,0.710,26.501,3
7.306,0.700,32.490,3
7.872,0.670,33.617,3
7.844,0.620,34.164,3
7.400,0.590,27.257,3
6.267,0.590,23.522,3
5.133,0.560,24.939,3
4.117,0.560,24.263,3
2.911,0.600,24.053,3
2.333,0.620,25.712,3
1.839,0.620,24.247,3
1.644,0.600,25.213,3
1.061,0.560,24.778,3
1.406,0.780,12.139,3
0.339,0.610,20.044,3
-0.211,0.660,19.867,3
-0.394,0.640,19.030,3
-1.278,0.690,14.023,3
-2.294,0.800,11.045,3
-1.106,0.730,12.494,3
1.183,0.630,14.426,3
2.333,0.580,12.703,3
3.828,0.520,9.274,3
5.094,0.550,9.064,3
6.250,0.520,4.959,3
7.206,0.500,7.503,3
7.894,0.560,11.061,3
7.939,0.610,15.778,3
7.467,0.610,15.327,3
7.289,0.550,17.259,3
5.094,0.700,14.393,3
4.000,0.800,20.447,3
2.733,0.890,16.969,3
2.756,0.820,20.206,3
2.244,0.830,16.744,3
1.689,0.850,17.452,3
1.667,0.850,17.114,3
5.850,0.800,7.148,3
1.550,0.790,16.905,3
0.533,0.830,11.125,3
0.678,0.790,14.377,3
0.994,0.760,15.537,3
0.994,0.760,17.082,3
2.200,0.730,23.232,3
3.867,0.700,29.399,3
6.111,0.650,27.064,3
7.811,0.630,23.071,3
10.000,0.580,20.737,3
11.111,0.610,14.587,3
12.400,0.520,13.733,3
12.872,0.540,9.741,3
13.911,0.510,10.916,3
13.028,0.500,10.707,3
12.333,0.560,10.111,3
11.178,0.610,9.241,3
10.228,0.660,8.775,3
10.022,0.660,9.531,3
9.400,0.710,6.054,3
8.261,0.750,10.867,3
7.289,0.790,10.932,3
7.778,0.740,5.909,3
9.644,0.870,6.987,3
6.289,0.860,7.599,3
6.239,0.860,5.168,3
5.772,0.920,6.665,3
5.100,0.930,9.451,3
5.100,0.860,7.873,3
7.256,0.860,8.952,3
11.189,0.760,10.996,3
13.939,0.640,14.168,3
15.989,0.600,16.680,3
17.250,0.540,23.587,3
17.778,0.520,14.361,3
18.833,0.460,16.116,3
17.828,0.490,20.801,3
18.889,0.430,20.882,3
17.828,0.450,16.583,3
17.172,0.520,11.286,3
16.061,0.560,13.089,3
14.139,0.620,15.714,3
12.750,0.720,11.109,3
12.250,0.800,4.814,3
11.928,0.810,6.215,3
11.228,0.850,4.041,3
10.100,0.920,9.402,3
10.572,0.780,10.352,3
8.989,0.880,9.612,3
7.250,0.860,7.873,3
6.911,0.930,10.803,3
6.161,0.930,7.937,3
8.889,0.830,9.869,3
10.778,0.810,3.526,3
14.867,0.670,3.172,3
17.172,0.580,9.789,3
17.683,0.590,10.819,3
18.961,0.600,17.404,3
20.000,0.520,17.356,3
20.861,0.520,16.599,3
21.183,0.480,20.350,3
21.156,0.420,17.517,3
21.083,0.440,16.567,3
17.983,0.550,12.848,3
14.256,0.700,11.173,3
14.311,0.690,9.885,3
12.850,0.760,10.900,3
12.800,0.730,11.125,3
11.550,0.790,10.401,3
10.278,0.820,11.077,3
12.222,0.740,14.426,3
9.739,0.880,6.295,3
9.606,0.850,14.007,3
9.628,0.820,6.424,3
8.767,0.880,6.440,3
8.906,0.830,11.206,3
9.906,0.830,11.077,3
10.972,0.810,12.622,3
12.850,0.770,15.762,3
15.094,0.710,14.619,3
17.583,0.570,27.338,3
18.817,0.520,36.982,3
18.861,0.520,34.406,3
18.917,0.510,36.112,3
18.906,0.480,32.796,3
17.956,0.510,22.411,3
18.967,0.520,21.107,3
17.961,0.590,16.213,3
16.317,0.610,13.943,3
14.322,0.710,9.821,3
13.939,0.710,7.744,3
12.272,0.760,10.851,3
12.067,0.780,3.848,3
9.522,0.880,2.608,3
7.994,0.920,4.637,3
8.550,0.710,17.018,3
9.494,0.890,6.054,3
12.572,0.810,10.626,3
11.506,0.870,2.785,3
10.900,0.870,10.787,3
10.928,0.870,1.835,3
12.022,0.870,11.351,3
9.928,0.870,28.771,3
12.456,0.730,27.064,3
12.044,0.750,33.552,3
11.917,0.670,34.518,3
8.861,0.720,37.899,3
9.039,0.720,35.243,3
7.883,0.760,36.467,3
9.950,0.720,39.687,3
12.100,0.570,41.699,3
11.083,0.620,43.631,3
11.061,0.570,36.338,3
10.817,0.580,25.969,3
9.950,0.620,32.667,3
9.883,0.620,31.025,3
9.361,0.630,25.760,3
-4.278,0.950,11.222,3
2.611,0.740,20.689,3
-6.450,0.950,11.190,3
-7.028,0.950,11.141,3
-5.989,0.950,16.068,3
-7.161,0.950,8.195,3
-8.689,0.920,2.206,3
-10.100,0.910,9.177,3
-8.483,0.920,7.664,3
-4.711,0.910,9.499,3
-2.522,0.900,11.238,3
-2.000,0.870,12.735,3
0.217,0.830,14.748,3
2.483,0.700,17.420,3
4.006,0.630,23.941,3
5.022,0.640,20.930,3
4.056,0.640,16.390,3
2.917,0.750,14.136,3
2.894,0.810,14.377,3
3.017,0.800,14.667,3
2.894,0.760,16.052,3
3.867,0.670,17.533,3
4.767,0.660,25.808,3
3.772,0.710,24.778,3
9.356,0.620,25.277,3
8.817,0.660,25.100,3
9.150,0.680,12.864,3
7.711,0.680,25.164,3
7.200,0.710,20.527,3
6.600,0.740,23.168,3
6.133,0.760,23.506,3
6.111,0.790,23.506,3
7.694,0.760,27.273,3
9.972,0.710,25.293,3
12.128,0.610,25.390,3
12.844,0.550,28.111,3
13.956,0.510,23.828,3
14.044,0.570,20.592,3
16.094,0.380,19.545,3
17.194,0.340,15.971,3
17.239,0.310,10.046,3
17.083,0.320,13.154,3
16.156,0.390,16.068,3
12.917,0.480,15.472,3
11.506,0.560,10.771,3
8.983,0.650,10.916,3
9.028,0.650,11.157,3
9.261,0.700,11.222,3
10.556,0.610,14.313,3
10.117,0.650,14.168,3
8.350,0.820,10.433,3
9.583,0.650,14.265,3
8.478,0.730,14.232,3
7.217,0.770,7.406,3
6.322,0.780,8.098,3
7.367,0.790,5.152,3
10.978,0.670,10.352,3
12.244,0.610,14.329,3
13.817,0.590,11.801,3
13.022,0.700,14.683,3
12.333,0.790,9.064,3
12.706,0.770,8.742,3
12.417,0.830,15.279,3
12.200,0.860,10.111,3
11.183,0.920,21.896,3
11.194,0.920,14.361,3
11.206,0.930,14.490,3
11.183,0.920,11.383,3
10.261,0.920,7.986,3
9.978,0.930,12.172,3
9.983,0.890,14.023,3
9.639,0.920,14.023,3
4.861,0.680,27.901,3
8.517,0.730,24.842,3
4.422,0.700,25.261,3
3.500,0.760,17.903,3
4.606,0.760,24.408,3
7.106,0.650,38.704,3
7.133,0.710,34.229,3
6.089,0.760,36.322,3
7.339,0.700,34.518,3
8.911,0.660,37.175,3
9.944,0.660,34.003,3
11.028,0.660,39.526,3
11.006,0.660,25.921,3
10.117,0.740,11.866,3
7.172,0.860,12.172,3
7.128,0.800,12.300,3
6.550,0.850,9.000,3
6.039,0.860,9.064,3
6.039,0.860,10.996,3
6.006,0.870,9.660,3
6.039,0.870,12.655,3
8.183,0.800,19.256,3
8.939,0.780,23.458,3
9.311,0.740,23.683,3
8.733,0.770,23.297,3
1.283,0.910,9.789,3
8.889,0.760,18.853,3
8.333,0.780,9.902,3
5.144,0.880,9.225,3
3.678,0.920,12.461,3
2.661,0.960,11.093,3
2.650,0.910,7.841,3
2.150,0.920,8.243,3
2.706,0.890,9.837,3
5.300,0.860,9.402,3
6.889,0.860,9.596,3
5.833,0.930,16.277,3
4.739,0.890,18.290,3
2.650,0.890,27.145,3
1.061,0.920,25.341,3
1.300,0.920,23.248,3
1.017,0.930,23.168,3
0.000,1.000,22.025,3
0.150,0.930,24.665,3
0.000,0.920,22.025,3
0.000,0.960,24.713,3
0.106,0.960,23.136,3
-0.022,0.930,24.601,3
-0.533,0.960,24.504,3
-1.078,0.810,16.454,3
-0.578,0.960,14.055,3
-0.672,0.950,13.975,3
-1.583,0.960,13.347,3
-2.294,0.920,14.023,3
-2.994,0.850,10.835,3
-2.789,0.910,11.495,3
-2.806,0.920,11.077,3
-2.711,0.910,13.910,3
-1.939,0.870,9.000,3
-0.922,0.870,12.252,3
-0.950,0.870,10.851,3
0.200,0.810,10.336,3
0.117,0.810,13.878,3
0.072,0.810,14.055,3
0.100,0.820,13.749,3
-0.028,0.760,11.061,3
-0.050,0.820,11.206,3
-0.039,0.830,12.220,3
-0.072,0.820,14.088,3
-0.628,0.850,14.152,3
-1.117,0.850,13.717,3
-1.183,0.810,14.216,3
-1.861,0.810,14.281,3
-2.222,0.670,12.944,3
-1.856,0.780,14.120,3
-1.856,0.750,17.082,3
-2.411,0.740,15.955,3
-2.506,0.700,16.792,3
-3.111,0.720,19.900,3
-3.067,0.720,19.288,3
-2.456,0.750,22.830,3
-2.244,0.690,21.445,3
-1.033,0.670,22.299,3
0.000,0.620,23.474,3
1.083,0.630,20.431,3
1.211,0.710,21.445,3
2.150,0.630,23.200,3
2.172,0.620,24.858,3
1.278,0.650,21.332,3
0.989,0.630,21.654,3
-0.072,0.580,17.114,3
-0.183,0.630,14.973,3
-1.256,0.640,13.427,3
-1.350,0.670,14.023,3
-1.850,0.640,16.454,3
-2.344,0.660,11.012,3
-2.828,0.680,14.023,3
-4.239,0.840,3.381,3
-2.944,0.690,14.104,3
-2.917,0.660,14.136,3
-4.083,0.710,16.261,3
-4.100,0.700,15.102,3
-4.222,0.750,16.680,3
-3.333,0.700,16.197,3
-2.294,0.680,16.792,3
-1.111,0.610,21.912,3
0.106,0.560,21.075,3
1.083,0.550,21.944,3
2.172,0.550,17.211,3
2.378,0.490,15.327,3
2.750,0.570,15.231,3
2.800,0.480,13.556,3
2.489,0.530,12.155,3
1.178,0.590,8.710,3
-0.006,0.690,7.277,3
-1.022,0.740,4.106,3
-2.244,0.810,4.460,3
-2.783,0.880,3.220,3
-2.772,0.880,2.850,3
-3.339,0.810,6.440,3
-3.361,0.880,6.633,3
1.378,0.820,12.928,3
-4.383,0.820,11.302,3
-3.872,0.790,14.345,3
-3.767,0.790,11.383,3
-3.822,0.790,12.655,3
-2.756,0.780,14.265,3
-2.317,0.760,16.374,3
-1.089,0.750,21.832,3
1.017,0.650,23.619,3
1.978,0.650,26.839,3
2.133,0.560,25.245,3
